Customer_ID,Gender,FTD,LTD,Customer_Total_value,Total_Orders,Points_earned,Points_redemed
121098853,M,20120902,20121030,1522.28,10,835,0
1695040,unknown,20120317,20120317,242.7,1,20,0
86100906,M,20120116,20120116,95,1,70,0
6531812,M,20121015,20130225,464.5,4,400,0
8456164,M,20130320,20130320,144.6,1,125,0
85182906,M,20120523,20120918,322.5,2,195,0
123256862,unknown,20121016,20121016,150,1,150,0
6465461,M,20120511,20120511,201.9,1,310,310
55790126,M,20121209,20121209,164.79,1,345,0
130255667,M,20130318,20130318,199,1,0,0
129369949,M,20130124,20130124,895,1,1005,0
120472657,M,20120818,20120902,1097.11,6,510,0
116561798,unknown,20120801,20130313,1066.03,10,698,25
129363386,M,20130124,20130124,118.98,1,115,0
118675090,M,20120712,20120712,85.21,1,90,0
125652078,M,20121127,20121217,556.79,5,331,0
131379319,M,20130311,20130311,981,1,975,0
2074259,F,20120907,20130320,318.39,3,425,0
84436783,M,20120113,20130131,849.81,9,545,0
116048496,M,20120422,20120805,671.89,7,140,0
128345169,M,20130104,20130105,344,2,340,0
63729578,M,20120202,20130317,1708.7,14,555,555
5639983,unknown,20120107,20121105,513.1,4,710,0
117468631,M,20120609,20120609,120.6,1,130,0
116862865,F,20120721,20130324,2128.11,12,1345,0
6232822,M,20120512,20120512,158.2,2,155,155
120919968,M,20120830,20130319,4803.29,21,1515,0
50357332,M,20111231,20120217,523,6,280,0
5883912,M,20120219,20130220,533.9,4,315,0
123542421,unknown,20121021,20121021,58.58,1,50,0
85229239,F,20120405,20130220,2614.29,14,1344,26
121107378,F,20120904,20120904,99,1,0,0
91190973,F,20120409,20120513,288.79,5,9,9
50235362,F,20121108,20130327,439.7,3,226,0
84684112,M,20120302,20120716,384.2,3,25,0
124887452,M,20121114,20121206,215.98,3,105,0
85279456,M,20120110,20120110,88.84,2,115,45
119596019,unknown,20121027,20121027,447.1,1,265,0
115719425,M,20121107,20121107,117.3,1,20,0
125945547,M,20121223,20130330,643.09,6,315,0
124362741,F,20121117,20130218,1327.58,9,945,0
88063771,M,20120114,20130203,678.88,7,285,0
6965,unknown,20120309,20120519,230.96,2,418,0
12978295,M,20121122,20130328,627.09,5,1325,0
117029747,M,20120529,20121122,563.9,6,282,105
114625293,M,20120311,20130122,2459.93,12,1783,0
6206163,F,20120603,20120706,238.2,2,340,0
1936963,F,20120801,20120801,111.06,1,55,0
2502788,F,20120104,20130315,13439.34,41,8244,0
14785691,F,20120903,20130329,1337.28,12,350,350
115971698,M,20120423,20130327,5278.97,48,510,510
84951764,M,20121207,20121207,166,1,60,0
124971354,unknown,20121116,20130307,1109.16,7,430,0
85463926,M,20120104,20120104,93.8,1,55,0
2777248,unknown,20120116,20130222,5302.1,11,741,741
124562454,unknown,20121110,20121110,618,1,0,0
121179261,unknown,20120909,20130329,977.36,11,889,0
7846819,M,20120114,20130329,1005.05,6,1290,0
116837313,unknown,20120517,20121213,781.22,8,537,0
120840528,F,20120829,20130123,237.9,3,135,0
84477674,M,20121011,20121109,209.8,2,90,0
120510637,unknown,20130301,20130301,205.5,1,89,0
7301264,M,20130329,20130329,150.1,2,55,0
69527,M,20120115,20120203,326.78,3,375,0
121722217,unknown,20121118,20130315,747.9,5,580,0
126126949,M,20121207,20121212,263.6,2,97,0
88082011,M,20120116,20130201,181,2,195,0
127127891,F,20130113,20130113,182.2,1,65,0
555563,M,20120207,20130315,2670.73,13,2674,0
122152114,M,20121020,20121222,591.35,3,330,0
124914794,unknown,20121114,20121114,85,1,0,0
91361285,F,20120207,20130307,1864.72,14,1502,0
125526200,unknown,20121125,20121125,64.2,1,0,0
5386197,F,20120625,20130320,3600.66,19,1355,0
121000332,M,20120830,20130321,2091.65,13,517,517
120359150,unknown,20120819,20121219,433.66,4,154,0
128422449,M,20130105,20130105,126.3,1,85,0
2806244,F,20120113,20130224,3221.9,20,2243,0
91028304,F,20120127,20130203,2574.11,14,2167,0
129189871,M,20130121,20130315,3603.1,15,450,450
88025599,F,20120113,20120113,90.76,1,85,0
120220061,M,20120813,20120813,161,1,100,0
70631988,M,20120102,20120102,96.97,1,30,30
127102030,M,20121216,20130221,1140.97,4,465,0
115427421,M,20120331,20120331,48.6,1,0,0
130328232,M,20130220,20130220,52,1,40,0
124122472,F,20121102,20121114,321.2,2,280,0
121353884,unknown,20120907,20130306,386.4,2,135,0
9510186,M,20120109,20120921,799.4,6,269,20
63897630,F,20120531,20120912,1065.27,11,350,0
121549252,unknown,20130120,20130203,328,4,175,0
121700202,unknown,20120914,20120914,190.1,2,0,0
36447517,F,20120208,20130326,1262.69,10,795,0
119278048,M,20120802,20130129,769.4,12,535,0
14670707,M,20120320,20120329,231.5,3,46,0
74065333,M,20120229,20120229,119,1,115,0
5651544,M,20120411,20130122,279.9,2,205,0
121313700,unknown,20120913,20130107,4850.82,20,310,310
126946450,M,20121214,20121214,143.13,2,110,0
119184769,unknown,20120723,20121117,227.46,3,45,0
127151942,unknown,20121217,20121217,1765,12,0,0
87029653,M,20120111,20120111,180.1,1,110,0
128390983,M,20130124,20130124,332,2,320,0
6495910,F,20120105,20121215,2146.38,15,1910,0
31926,F,20120514,20130313,1729.79,10,1340,0
129160547,M,20130120,20130120,289,1,10,0
73546124,M,20120207,20120207,97.5,1,105,105
118282758,unknown,20120705,20130313,2149.5,8,825,0
129646503,unknown,20130130,20130130,49,1,0,0
115132094,M,20120322,20120322,101.2,1,35,0
84581875,M,20120324,20130318,2043.52,24,266,266
113786337,F,20130114,20130114,1457.66,8,205,0
85398964,F,20120304,20130117,1612.33,12,770,0
85615213,M,20120201,20120305,324.7,4,50,0
115737224,unknown,20120412,20130324,1543.1,8,384,0
84979462,M,20120404,20121125,476.9,3,235,0
114004022,M,20120228,20120228,103,1,0,0
127910575,M,20130125,20130125,116.1,2,10,0
123128869,M,20121014,20121015,214.9,2,45,0
422443,F,20120430,20120430,111.7,2,25,25
12608655,F,20120601,20121129,317.2,3,110,0
118065470,unknown,20120629,20121104,3528,7,3350,0
119243916,unknown,20130110,20130110,220.2,1,140,0
120586603,M,20121015,20121015,96.83,1,70,0
20958739,M,20120610,20120617,127.3,3,88,0
127944258,M,20121227,20121227,223.81,1,110,0
116720755,M,20130302,20130302,152,1,200,0
63636246,M,20120312,20130120,589.99,2,230,0
85473489,M,20120109,20120109,158,1,80,0
128590388,M,20130109,20130109,518,1,200,0
7375938,M,20120227,20130129,623.28,6,701,0
103500835,M,20120623,20120916,1530,4,10,0
125150230,unknown,20130326,20130326,89,1,30,0
124847541,unknown,20121113,20130128,192,5,0,0
118464386,F,20121013,20121223,1070.8,3,525,0
123311132,M,20130130,20130130,238.66,1,105,0
123153853,unknown,20121014,20130311,823.5,9,475,0
85562359,M,20120112,20120222,2104.5,5,1780,0
460453,M,20120320,20120819,388.5,5,720,0
10079332,M,20120321,20130318,5105.39,22,341,341
7398086,M,20121111,20121111,2.4,1,25,0
117705018,M,20120617,20120905,545.92,4,515,0
131742886,M,20130316,20130316,199,1,200,0
14847063,M,20120127,20130221,8551.59,6,625,0
124708052,unknown,20121111,20130319,584.5,3,415,0
113847894,F,20120225,20120225,100.5,1,70,0
130939343,M,20130305,20130305,197.5,1,115,0
6997384,F,20120822,20120822,103.4,1,290,0
119323251,M,20130306,20130306,199.15,1,35,0
125836155,M,20121130,20121130,452.68,1,130,0
131016840,M,20130306,20130306,229.7,1,75,0
9400752,M,20120202,20121012,1348.78,6,1764,0
5124697,M,20120725,20120725,150.7,1,60,0
9123351,M,20120117,20120512,1580.9,5,1825,0
85269516,M,20121111,20121115,241.03,2,235,0
5663701,M,20121021,20121022,444.21,3,100,0
55771550,M,20120111,20130319,2747.34,32,1160,575
85002165,M,20121111,20121111,116.6,1,19,0
9377884,F,20120116,20120209,290.35,3,108,108
23704113,M,20120105,20130302,1622.91,8,707,707
125100672,M,20130105,20130109,8629,2,12,0
124340386,unknown,20121106,20121106,70.5,1,60,0
1703129,F,20130103,20130311,486.95,4,36,0
128677267,M,20130111,20130214,487,2,30,0
36134683,F,20120208,20130212,7766.32,30,77,77
131626372,M,20130318,20130327,150.5,2,20,0
6195433,M,20120525,20130226,901.31,6,1195,0
85174811,F,20120615,20120615,146.2,1,55,0
116548294,unknown,20120508,20121122,321.31,2,155,0
130644872,M,20130227,20130227,172.8,1,165,0
85375091,M,20120309,20130331,1545.27,44,1030,1030
120679588,unknown,20120823,20120823,215.4,1,110,0
120776311,M,20120825,20130318,236.6,2,100,0
131937183,M,20130321,20130321,209,1,32,0
8330289,M,20120311,20120909,2285.8,15,2655,0
123190212,M,20130105,20130325,556,3,196,0
116980501,M,20120601,20130316,1162.23,17,315,260
123052515,M,20121012,20121012,289,2,120,0
8243586,M,20120113,20130328,6347.05,42,1120,1120
9342505,M,20120317,20121009,253.4,2,1235,0
65527599,F,20130326,20130326,120.9,1,260,0
113692305,M,20120223,20121220,686.96,5,155,0
130091665,M,20130301,20130321,373.19,4,190,0
122509301,unknown,20120929,20121130,717,2,330,0
126116221,unknown,20121220,20121220,59.5,1,30,0
7483412,M,20120210,20130323,11705.1,82,954,954
8014961,M,20120204,20130319,16406.1,37,15055,0
3031897,F,20120103,20130314,3782.71,37,895,895
73900957,M,20120224,20130111,953.15,7,905,0
129029048,M,20130118,20130323,853.78,5,443,0
83678,F,20120116,20121201,3448.56,16,3075,0
7442295,M,20120204,20120910,1786.69,16,1935,0
114011756,M,20120406,20130129,2477.1,21,975,0
124433945,unknown,20121108,20121108,214.66,1,145,0
117293259,M,20120603,20130103,657.24,5,180,0
119310586,F,20121019,20130319,369.1,4,220,0
119196372,unknown,20120727,20120812,91.5,2,35,0
85578662,F,20120103,20130328,679.62,6,345,0
91098091,M,20120201,20120201,40.8,1,0,0
738083,F,20120101,20130315,6752.77,58,4940,0
114138930,M,20120304,20120825,532.4,3,235,0
113620818,M,20120221,20120430,868.3,4,405,0
115454183,M,20120405,20130311,2218.69,23,1589,30
8867197,M,20120806,20130116,340.4,4,352,0
125834164,M,20121130,20121222,601.63,2,335,0
114140933,M,20121019,20121019,189,1,0,0
118968071,unknown,20120716,20120716,78.78,1,75,0
114685464,M,20120317,20120802,3162.4,4,525,0
73798840,M,20120114,20120115,303.6,2,280,0
117386969,unknown,20121204,20121204,92.4,1,53,0
63522010,M,20120517,20120517,188.96,1,200,0
120169021,F,20120817,20130103,996.3,5,325,0
7942095,M,20120228,20130330,399.33,5,212,64
6905570,M,20120728,20130328,355.82,2,160,0
91163618,F,20120201,20121212,99.6,2,75,0
2105227,M,20121103,20130117,682.67,3,735,0
85627177,M,20120105,20120105,85.8,1,0,0
118977554,F,20120716,20130222,254,2,200,0
114904236,M,20120316,20121111,595.2,8,280,0
126760069,M,20130121,20130121,124,1,70,0
128542201,M,20130108,20130122,438.4,2,305,0
116305017,M,20120430,20130305,354.04,6,273,0
116759165,unknown,20120515,20130127,675.47,5,320,0
7114331,M,20120104,20130206,2119.78,8,1581,0
115262565,M,20120611,20130314,1561.96,12,644,0
6680428,F,20120116,20121226,2111.8,9,145,145
117978026,unknown,20120626,20121025,449.17,5,207,0
117561945,F,20120613,20130203,963.4,4,350,0
11935725,F,20130131,20130131,478.5,2,580,0
91310219,F,20120702,20130325,2302.4,22,630,600
91267005,F,20120204,20130327,9991.25,48,225,225
113936914,M,20120226,20121207,5878.2,6,196,0
124435466,unknown,20121108,20121212,67.8,4,30,0
117243601,F,20120601,20130302,8645.7,7,2485,0
91031654,M,20120127,20120127,1152,4,1130,0
782129,M,20120415,20120730,221.98,3,140,0
84930681,M,20120909,20130206,1010.58,10,579,44
122822969,unknown,20121007,20121007,371,1,295,0
115018313,M,20120717,20130313,1839.17,16,790,150
124790403,unknown,20121119,20121119,25.4,1,35,0
131679271,F,20130315,20130315,101.4,1,90,0
119698120,unknown,20120822,20120822,140.7,1,85,0
413222,F,20120707,20121101,401.24,2,310,0
117462299,unknown,20120609,20120609,163.5,1,120,0
42448165,F,20120113,20130318,3445.41,25,160,160
122437621,M,20121207,20130329,525.35,6,250,25
128539153,unknown,20130108,20130128,437,2,0,0
489902,F,20120219,20120607,183.91,4,217,217
119280095,unknown,20120905,20120913,220.5,2,160,0
8423189,F,20120301,20120301,1026,1,75,0
117911675,M,20120715,20130324,190.6,2,85,0
85143152,M,20120216,20121225,600,2,195,0
84925061,M,20120109,20130221,1079.73,13,978,0
117083306,unknown,20130311,20130311,106.9,1,25,0
63432672,F,20130101,20130218,1107.8,4,279,0
121462679,unknown,20120914,20121130,3880.9,4,825,0
128802376,unknown,20130113,20130113,126.38,1,60,0
128952632,M,20130116,20130116,103.4,1,85,0
85523057,M,20120102,20120102,85.59,1,80,0
115602369,M,20120412,20120904,249.26,3,35,0
128507614,M,20130107,20130107,150.5,1,90,0
6989534,M,20130208,20130322,400.5,3,535,0
123101751,unknown,20121013,20121013,59,1,30,0
118005442,unknown,20120628,20120628,319.14,2,240,0
118518096,unknown,20130330,20130330,101.55,2,35,0
116361358,unknown,20120502,20130331,3856.54,34,999,999
6243121,M,20120213,20120213,193.57,3,160,0
92767306,M,20120209,20120701,1169,2,630,0
130839963,M,20130303,20130303,39,1,35,0
10102147,M,20121024,20121024,107.2,1,111,0
85361913,F,20120110,20130327,1765.08,13,330,330
7725238,M,20120117,20130118,14068.3,11,6965,0
131472352,M,20130312,20130312,171.9,1,200,0
1883439,F,20120628,20130114,759.7,4,808,0
117216893,unknown,20120531,20120531,99,1,95,0
128903517,M,20130115,20130115,103,1,100,0
119776227,unknown,20120802,20120802,100.8,1,25,0
10118399,M,20120302,20130330,1374.92,13,145,145
6925885,M,20120112,20130202,555.6,3,395,0
121477984,M,20130304,20130321,172.2,2,170,0
126143179,F,20130116,20130221,402.3,3,210,0
12988752,F,20120719,20120719,87,1,87,0
92917866,M,20120212,20120215,723.7,2,145,0
85112997,F,20120722,20120722,118.9,2,210,0
119277891,unknown,20120723,20120723,269,1,10,0
125205286,M,20130328,20130328,263.9,1,195,0
129664122,F,20130129,20130306,815.8,8,265,0
23660809,M,20120704,20121203,230.9,3,52,0
50354071,M,20120716,20121128,451.3,4,175,0
35873637,F,20120110,20130331,12361.76,96,3805,3805
14638958,M,20121014,20121014,108,2,0,0
7380960,M,20120225,20120225,104.1,1,180,0
483266,M,20121114,20130115,136.99,2,0,0
116110574,M,20120424,20120424,59,1,0,0
6299446,M,20120213,20121126,306.28,3,195,0
14877469,M,20121215,20130105,280.16,2,101,0
5606753,M,20120107,20130325,3288.48,21,1880,0
128720490,M,20130124,20130321,1423.72,7,765,0
117953332,unknown,20120630,20130325,3295.16,28,2365,0
117783016,unknown,20120620,20120620,64,2,30,0
116748517,M,20120514,20121112,295.32,5,60,0
7406947,F,20120108,20130314,1004.86,9,565,400
128284598,M,20130103,20130103,104.6,1,95,0
130466557,M,20130223,20130223,405.2,1,0,0
55719863,M,20130322,20130322,1087,1,35,0
7868919,M,20120714,20130121,1045.14,7,1165,0
119538507,unknown,20130325,20130325,105.25,1,50,0
113286572,M,20120216,20130330,4637.11,14,480,395
120614353,unknown,20120822,20120822,12.3,1,0,0
6701394,M,20120214,20121016,472.01,5,700,0
114920762,M,20120316,20120316,82.87,1,60,0
91199064,F,20120204,20120224,362.5,4,235,0
118938061,M,20120716,20120716,153.06,2,50,0
118311176,unknown,20120709,20120709,46.8,1,55,0
130540112,M,20130225,20130323,1390.6,5,150,0
123591424,unknown,20121022,20121022,455.2,4,0,0
124018056,unknown,20121031,20121031,233.8,1,30,0
116341256,F,20120502,20130106,10865.9,9,985,0
130106291,F,20130217,20130329,497.78,5,344,15
114802524,unknown,20120315,20130327,11199.73,34,8030,0
127010153,M,20121215,20130319,456.87,4,240,0
17040,unknown,20120224,20120808,802.3,7,124,124
11884078,F,20120415,20130115,4497.21,26,1367,1367
116149232,unknown,20120425,20120425,105.2,2,60,0
124335395,F,20130226,20130226,103.1,1,5,0
91268104,M,20120204,20130218,509.92,7,262,0
115842344,unknown,20120515,20130330,1461.38,10,1075,0
36300437,M,20120910,20130201,325.4,3,213,0
129575168,M,20130128,20130331,853.9,4,615,0
123702697,unknown,20130106,20130303,1638.8,3,552,0
129870451,M,20130203,20130203,433,1,165,0
50293002,M,20120905,20121228,430,3,335,0
115241252,M,20120325,20130102,1409.5,8,485,0
14727389,M,20120325,20130327,1405.5,13,1458,0
123167670,M,20121014,20130207,376.1,3,240,0
801221,M,20121016,20121016,59.4,1,0,0
117096255,unknown,20120527,20130319,1566.49,13,860,0
92789542,M,20120218,20120826,583.08,5,310,0
2684472,M,20120106,20121227,917.45,6,590,0
5617354,M,20120107,20130313,2483.41,40,159,159
2921832,M,20120206,20130315,3721.35,22,2340,0
50325831,M,20121113,20121113,100.5,1,70,0
117879784,unknown,20121221,20121221,57.4,1,54,0
123642235,unknown,20121023,20121023,119,1,115,0
124498804,unknown,20121109,20121109,316,1,305,0
5889895,M,20120810,20120810,159,1,673,0
120890629,F,20120828,20130315,3007.9,20,2035,0
6959858,M,20120708,20130331,670.28,5,730,0
118869026,M,20120904,20130308,1721.87,13,1008,0
6910906,M,20120807,20120807,119,1,0,0
7951217,M,20130117,20130117,3920,1,2045,0
6436084,F,20120410,20121209,650.93,5,204,204
123792836,unknown,20121110,20121110,21.1,1,15,0
124702761,unknown,20121111,20121111,95.8,1,94,0
124194973,unknown,20121104,20130330,1013.25,7,535,0
85049575,F,20120413,20120806,544.93,4,375,0
60356413,M,20120323,20120414,308,3,0,0
74134012,M,20121111,20121222,258.7,3,145,0
123058775,F,20121012,20121126,263.18,4,157,0
50235069,M,20120115,20120225,412.3,5,215,0
118505103,F,20120715,20120802,781.06,11,150,0
113976932,M,20120227,20130322,71818,11,72,0
7227811,M,20130301,20130301,513.12,1,300,0
65556406,F,20120202,20120425,279,3,10,0
9058917,M,20120110,20130304,1335.78,5,1920,0
122421297,unknown,20120927,20120927,51,1,30,0
84427943,M,20120103,20130321,3104.28,26,1440,0
115398681,unknown,20120330,20121113,585.4,3,245,0
120177867,unknown,20120825,20120825,121.76,2,35,0
9461668,unknown,20120112,20130124,3609.01,16,2215,700
6720569,M,20120312,20130228,3309.06,10,3565,0
29184678,M,20120121,20121224,1077.51,12,1582,0
8275704,M,20120303,20120925,2207.36,11,990,0
130169716,unknown,20130216,20130216,54.8,2,0,0
71687696,M,20120130,20120130,126.2,1,10,10
115658127,M,20120409,20120409,103.8,1,75,0
71388401,M,20120819,20120819,171,1,0,0
117071439,unknown,20120526,20120526,60.62,1,35,0
119476200,M,20120727,20120727,97.5,1,50,0
118560948,M,20120709,20121111,156.9,2,100,0
7131119,M,20120129,20130316,3471.8,32,1813,11
23736829,M,20120417,20120723,107.1,2,60,0
113465099,M,20120229,20120423,681.5,6,295,0
125461442,M,20121124,20130324,2909.11,17,2025,0
132282214,M,20130327,20130327,113.4,1,90,0
120322744,unknown,20120815,20130322,1440.95,16,925,0
129500507,unknown,20130126,20130204,398.9,2,220,0
6192076,F,20120107,20130321,3591.32,28,742,742
8110566,M,20121126,20130125,555.3,3,88,0
129917529,M,20130204,20130319,445.18,3,220,0
115295886,unknown,20120327,20120625,309.8,3,185,0
6067552,M,20121022,20121119,794.2,6,355,0
130253465,M,20130218,20130218,155.8,1,140,0
122370612,M,20121012,20121012,50,1,5,0
72546505,M,20120119,20120119,109.7,1,30,30
116431129,F,20120609,20130324,5681.33,32,3083,10
63643429,M,20130203,20130203,570,1,550,0
86038986,M,20120108,20120108,84.69,1,40,0
63587258,F,20120530,20120920,441.2,5,490,0
129760486,M,20130131,20130311,552.7,2,150,0
121862819,unknown,20120917,20120917,94.6,1,55,0
115272886,unknown,20120326,20120716,270.9,2,220,0
129432534,M,20130125,20130125,403.1,1,195,0
124016436,M,20130309,20130309,187.34,1,110,0
130058518,M,20130210,20130210,1588,1,0,0
8305988,unknown,20120906,20120906,222.8,1,200,0
121207266,unknown,20130313,20130313,101,1,25,0
7305445,M,20120207,20130201,767.87,6,725,0
115412605,M,20120412,20120618,289.5,5,40,0
7462959,F,20120705,20130323,2180.5,7,510,0
129217986,M,20130122,20130122,194.6,1,75,0
8106617,F,20120702,20130319,2315.19,10,1360,0
84972658,M,20120113,20121207,975.15,8,666,0
114748,M,20120209,20121225,1307.83,9,1435,0
126059659,unknown,20121206,20121206,99,1,35,0
9135815,F,20120608,20130108,165.1,2,155,0
7891145,F,20120623,20130330,3443.84,27,2355,0
1668949,M,20120915,20120915,36.6,1,30,0
114983982,unknown,20120320,20130219,966.82,8,773,0
7119938,M,20120626,20130330,707.11,8,230,68
63635654,M,20120106,20130322,1382.41,19,1160,0
119710024,unknown,20120801,20130111,1207.37,6,920,0
130410312,M,20130223,20130223,57.8,1,55,0
123535950,M,20121026,20121104,413,2,90,0
125721083,F,20121128,20130306,180.9,2,30,0
116086449,unknown,20120423,20121013,719.72,4,490,0
84390229,M,20120821,20130313,407.82,3,270,0
13058523,M,20121207,20130324,747.3,10,437,0
464275,F,20120204,20130130,266.94,3,216,0
126021238,M,20121204,20121204,67.5,1,0,0
119058104,unknown,20120718,20120718,79.3,1,60,0
38244305,M,20120328,20130314,4279.07,12,2157,0
114097596,M,20120301,20120301,97,1,50,0
122704711,unknown,20121015,20121208,379.7,3,90,0
5410485,M,20121122,20121217,5641.6,23,1845,1845
1803089,M,20120607,20120607,362.1,3,245,0
121982658,M,20120919,20130307,2040.77,7,709,209
118036618,M,20120628,20121219,244.3,2,25,0
118422834,M,20120707,20121211,269.95,4,120,0
8323863,M,20120708,20130125,256.1,3,90,0
119629633,unknown,20120730,20120730,67.5,1,50,0
129910845,M,20130203,20130224,712.7,4,130,0
125052237,F,20121117,20121203,327.9,2,295,0
73830925,F,20120629,20120708,348.3,4,190,0
128808726,M,20130113,20130227,363.8,3,175,0
50386474,M,20120405,20130225,476.2,4,215,0
121747447,F,20121214,20130308,597.3,6,345,0
23801296,F,20120114,20120114,973.2,3,799,311
126304070,M,20121209,20130131,525.68,4,312,0
85112570,M,20120130,20130318,7451.68,47,2560,2012
116222660,M,20120427,20120503,278.6,4,130,0
50255792,M,20120423,20120821,197.95,2,95,0
125769807,M,20121129,20130326,251.4,2,125,0
23647194,M,20120614,20120614,178,1,0,0
85108525,M,20120811,20130126,365.14,3,205,0
126748686,M,20121212,20121212,299,1,10,0
11919718,M,20120524,20121116,375.2,5,265,0
62973017,M,20120117,20120817,1136.6,10,8,8
20235093,M,20120718,20120718,106.2,1,40,0
84446791,M,20120109,20130325,2117.96,10,525,0
35911182,F,20121120,20121230,238.2,3,830,0
63487891,M,20120113,20120113,370.43,1,34,34
130762234,M,20130301,20130301,59,1,45,0
114688985,M,20120312,20120312,151.8,1,120,0
6985561,M,20120221,20130318,1768.25,12,1351,17
63900072,M,20121114,20130325,194.4,2,55,0
113825945,F,20120224,20130325,3297.25,16,2128,0
124958785,unknown,20130115,20130115,180,1,60,0
121726124,unknown,20120914,20120914,269.1,1,75,0
121848147,unknown,20121016,20121129,187.2,2,45,0
6413548,M,20121220,20130308,729.5,4,320,0
23726521,M,20120304,20130201,3228.8,20,245,245
116172893,unknown,20120426,20120809,312.77,2,115,0
84819520,F,20120419,20121112,397.81,8,80,0
8110552,M,20120420,20121219,516.05,4,320,0
63578448,M,20120531,20130330,3126.44,26,445,445
122643931,M,20121003,20121003,59,1,32,0
123310950,unknown,20121017,20121017,73.1,1,120,0
50295476,M,20120107,20120107,515,1,160,0
85070591,M,20120130,20130319,1659.66,10,740,0
116604425,M,20120621,20130228,1016.3,11,218,218
131370880,M,20130315,20130329,515.5,3,260,0
8331867,M,20120214,20130212,865.48,4,775,0
9140552,M,20120118,20120316,235.58,2,120,0
50103375,F,20120202,20130112,1451.49,11,860,20
117689407,M,20130225,20130225,133.1,1,85,0
6706899,M,20121203,20121203,206.18,2,250,0
7479859,M,20120105,20120605,597.09,7,226,226
119140780,F,20121130,20121229,430.7,5,225,0
63796876,M,20121111,20121111,105.8,1,90,0
74223899,M,20120104,20130314,5676.44,47,1590,1590
7311805,M,20121206,20130326,275.8,3,150,0
14827128,M,20120109,20130228,1862.88,19,1050,0
121662857,unknown,20120914,20120914,111.8,1,110,0
127237986,M,20121218,20121218,42,1,0,0
91245286,M,20120205,20120307,330.5,4,0,0
91202795,M,20120203,20120307,314.27,4,0,0
120407309,M,20120816,20120816,140.3,1,35,0
12569365,M,20120106,20130104,2530.43,18,984,625
518795,F,20120307,20130221,629.15,7,600,0
124999013,unknown,20121116,20121210,483.56,5,400,0
119330935,M,20120724,20120816,239.19,4,93,0
115374531,unknown,20120330,20120425,1631.3,4,20,0
85632233,M,20120105,20121015,492.29,3,195,0
131078065,M,20130307,20130307,2475,1,450,0
130430993,M,20130222,20130222,458,1,380,0
63559743,M,20120308,20130116,1186.83,9,610,0
35931733,M,20120225,20120830,215.5,2,460,0
127847604,M,20121226,20130113,352,4,225,0
120596166,unknown,20130115,20130115,330.08,1,95,0
131048624,M,20130307,20130307,69,1,40,0
117323699,unknown,20120604,20120604,127,1,0,0
5845478,F,20120912,20130308,975.47,6,590,0
63648968,M,20120221,20130306,2603.56,21,378,378
127894308,M,20121228,20121228,197.8,1,39,0
7539080,M,20120103,20120522,812.36,4,1270,0
5067825,unknown,20120724,20121207,1134.7,12,182,0
1610077,M,20120112,20121024,314.81,3,385,0
122884219,M,20121008,20130217,497.91,5,296,0
130051465,M,20130209,20130317,2173.2,4,357,0
127684504,M,20121224,20130301,1073.75,4,655,0
123630407,unknown,20130124,20130128,232.85,3,120,0
117621826,F,20120615,20130220,297.4,3,155,0
91031490,M,20120129,20120228,331.6,4,30,0
118110198,unknown,20120630,20130223,793.17,4,465,0
7887549,M,20120102,20130331,5531.35,23,5560,25
114376135,M,20120307,20120518,349.07,3,220,0
554682,F,20120503,20130109,1156.74,12,645,0
116954993,M,20120522,20120522,100.5,1,30,0
55783210,F,20120526,20120526,185,1,195,0
120058721,M,20121017,20121017,100.4,1,65,0
84781087,F,20120109,20130319,2195.57,13,1385,0
129047631,M,20130118,20130204,353.2,2,242,0
116539761,unknown,20120507,20130107,449.98,5,200,0
125953185,M,20121203,20130217,2437.8,5,222,0
6250909,M,20120418,20120418,269.5,2,100,0
14424,M,20120114,20120423,1038.85,8,862,0
113368532,M,20120614,20121223,2108.49,11,1120,0
85544338,M,20120417,20120721,640.12,5,255,0
85203970,M,20130131,20130131,1144.3,3,765,0
123803317,unknown,20121027,20121027,164.48,2,100,0
63511152,F,20120308,20130222,807.41,6,557,0
8432530,F,20120730,20130317,878.47,5,17,17
19792324,M,20120105,20130326,8593.74,59,5207,0
121825598,unknown,20120916,20120916,104.78,1,55,0
127621599,M,20121223,20121223,136.7,1,100,0
115244212,F,20130131,20130131,613.4,1,445,0
50401384,M,20121210,20130228,253.3,2,291,0
124879613,unknown,20121203,20130128,595.6,3,260,0
599392,M,20120202,20121230,1415.22,12,1002,1002
122808326,unknown,20121109,20130329,1129.18,7,805,0
63642765,M,20120104,20120315,245,4,50,0
7978991,F,20120114,20130125,724.2,3,770,0
114284666,M,20120306,20120306,234.9,1,55,0
115870369,unknown,20120416,20121030,695.66,3,100,0
14918836,F,20120531,20121022,656.78,6,170,0
122633318,F,20121121,20130315,583.26,6,520,0
5949894,F,20120412,20130323,969.3,5,611,530
9383573,M,20120115,20130330,4424.07,26,491,491
55720448,M,20120503,20120503,58.8,2,120,0
36442802,M,20120604,20130326,1070.32,9,1225,0
125406359,unknown,20121205,20130201,1560.99,8,1325,0
127374121,M,20121220,20121220,460,2,490,0
88112954,M,20120118,20121021,2618.6,7,367,0
117209795,unknown,20120601,20120601,117.1,2,55,0
129269678,M,20130122,20130122,463.6,2,225,0
14778399,M,20120105,20130313,4618.53,33,493,493
74226706,M,20120202,20130326,5039.3,49,639,639
125356929,unknown,20121124,20121124,99.1,1,50,0
